frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
242,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17960,4,0,17960,4,0,2,0xA61B4800,0x00000006,0x06,0x07,15,768,3612,1981,19,0600481BA60F000003
242,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17960,4,0,17960,4,0,3,0x8E11EC00,0x0000000A,0x0A,0x0B,19,768,2373,2476,28,0A00EC118E13000003
243,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,18070,4,0,18070,4,0,0,0x0421AE00,0x00000001,0x01,0x03,17,256,4459,2155,1,0100AE210411000001
243,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,18070,4,0,18070,4,0,1,0x362D2200,0x00000005,0x05,0x07,21,768,5975,2686,10,0500222D3615000003
243,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,18070,4,0,18070,4,0,2,0x121B4600,0x00000006,0x06,0x07,15,768,3611,1908,19,0600461B120F000003
243,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,18070,4,0,18070,4,0,3,0x3E11FA00,0x0000000A,0x0A,0x0B,19,768,2380,2437,28,0A00FA113E13000003
244,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,18180,3,0,18180,3,0,0,0x362D2200,0x00000005,0x05,0x07,21,256,5975,2686,1,0500222D3615000001
244,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,18180,3,0,18180,3,0,1,0x121B4600,0x00000006,0x06,0x07,15,256,3611,1908,10,0600461B120F000001
244,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,18180,3,0,18180,3,0,2,0x3E11FA00,0x0000000A,0x0A,0x0B,19,256,2380,2437,19,0A00FA113E13000001
246,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,22120,2,0,22120,2,0,0,0x7A13D000,0x00000007,0x07,0x07,3076,768,2623,567,1,0700D0137A040C0003
246,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,22120,2,0,22120,2,0,1,0xE60ACE00,0x00000008,0x08,0x0B,1544,768,1430,1127,10,0800CE0AE608060003
247,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,22230,4,0,22230,4,0,0,0x7413D600,0x00000007,0x07,0x07,5124,768,2626,564,1,0700D6137404140003
247,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,22230,4,0,22230,4,0,1,0xE20AE600,0x00000008,0x08,0x0B,2056,768,1443,1125,10,0800E60AE208080003
247,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,22230,4,0,22230,4,0,2,0xD41A8200,0x00000009,0x09,0x0B,517,768,3509,738,19,0900821AD405020003
247,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,22230,4,0,22230,4,0,3,0xE6256200,0x0000000B,0x0B,0x0B,521,768,4949,1253,28,0B006225E609020003
248,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,22350,4,0,22350,4,0,0,0x7613DA00,0x00000007,0x07,0x07,6660,768,2628,565,1,0700DA1376041A0003
248,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,22350,4,0,22350,4,0,1,0xE40AEA00,0x00000008,0x08,0x0B,2568,768,1445,1126,10,0800EA0AE4080A0003
