frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
108,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8540,1,0,8540,1,0,0,0xCC19D600,0x0000000A,0x0A,0x0B,23573,768,3420,2760,1,0A00D619CC155C0003
109,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8650,1,0,8650,1,0,0,0xD019D200,0x0000000A,0x0A,0x0B,24597,768,3418,2762,1,0A00D219D015600003
110,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8770,1,0,8770,1,0,0,0xD419D000,0x0000000A,0x0A,0x0B,25109,768,3417,2764,1,0A00D019D415620003
111,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8880,1,0,8880,1,0,0,0xD619CC00,0x0000000A,0x0A,0x0B,25621,768,3415,2765,1,0A00CC19D615640003
112,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8990,1,0,8990,1,0,0,0xDA19CA00,0x0000000A,0x0A,0x0B,25621,768,3414,2767,1,0A00CA19DA15640003
113,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9100,1,0,9100,1,0,0,0xDC19C800,0x0000000A,0x0A,0x0B,26133,768,3413,2768,1,0A00C819DC15660003
114,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9220,1,0,9220,1,0,0,0xE019C800,0x0000000A,0x0A,0x0B,27669,768,3413,2770,1,0A00C819E0156C0003
115,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9330,1,0,9330,1,0,0,0xE219C600,0x0000000A,0x0A,0x0B,29205,768,3412,2771,1,0A00C619E215720003
116,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9440,1,0,9440,1,0,0,0xE619C400,0x0000000A,0x0A,0x0B,30229,768,3411,2773,1,0A00C419E615760003
117,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9550,1,0,9550,1,0,0,0xE819C400,0x0000000A,0x0A,0x0B,30741,768,3411,2774,1,0A00C419E815780003
118,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9670,1,0,9670,1,0,0,0xEA19C200,0x0000000A,0x0A,0x0B,30741,768,3410,2775,1,0A00C219EA15780003
119,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9780,1,0,9780,1,0,0,0xEC19C000,0x0000000A,0x0A,0x0B,31765,768,3409,2776,1,0A00C019EC157C0003
120,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,9890,1,1,9890,1,1,0,0xEE19BE00,0x0000000A,0x0A,0x0B,33813,768,3408,2777,1,0A00BE19EE15840003
121,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,10000,1,1,10000,1,1,0,0xF019BC00,0x0000000A,0x0A,0x0B,33813,768,3407,2778,1,0A00BC19F015840003
122,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,10120,1,1,10120,1,1,0,0xF219BA00,0x0000000A,0x0A,0x0B,33813,768,3406,2779,1,0A00BA19F215840003
123,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,10230,1,1,10230,1,1,0,0xF219B600,0x0000000A,0x0A,0x0B,37397,768,3404,2779,1,0A00B619F215920003
124,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,10340,1,1,10340,1,1,0,0xF219B600,0x0000000A,0x0A,0x0B,39445,768,3404,2779,1,0A00B619F2159A0003
